flow_id,src_ip,dst_ip,src_port,dst_port,start_time,end_time,protocol_name,duration,total_packets,total_bytes,packet_rate,byte_rate,pkt_len_mean,pkt_len_max,pkt_len_std,iat_mean,iat_std,syn_count,ack_count,rst_count,protocol
fe80::f8d3:f0ff:febe:3364:53->fe80::4271:f819:8915:590a:60197_TCP,fe80::f8d3:f0ff:febe:3364,fe80::4271:f819:8915:590a,53,60197,1788059845.214014,1788059845.223402,TCP,0.009388,6,543,639.1158,57839.9805,90.5,161,34.8698,0.001878,0.002493,1,6,0,6
fe80::f8d3:f0ff:febe:3364:53->fe80::4271:f819:8915:590a:59193_TCP,fe80::f8d3:f0ff:febe:3364,fe80::4271:f819:8915:590a,53,59193,1788059845.214175,1788059845.277466,TCP,0.063291,6,717,94.8008,11328.6972,119.5,335,105.6821,0.012658,0.022925,1,6,0,6
fe80::f8d3:f0ff:febe:3364:53->fe80::4271:f819:8915:590a:59486_TCP,fe80::f8d3:f0ff:febe:3364,fe80::4271:f819:8915:590a,53,59486,1788059845.214318,1788059845.223553,TCP,0.009234,5,547,541.452,59234.852,109.4,239,72.6347,0.002309,0.002855,1,5,0,6
2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:56534->2001:4860:482c:200:::443_UDP,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,2001:4860:482c:200::,56534,443,1788059845.278014,1788059845.674393,UDP,0.396379,15,8966,37.8426,22619.7658,597.7333,1292,588.0817,0.028313,0.062229,0,0,0,17
2001:4860:482c:200:::443->2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:56534_UDP,2001:4860:482c:200::,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,443,56534,1788059845.336904,1788059845.749035,UDP,0.412131,20,7394,48.5282,17940.884,369.7,1292,459.6932,0.021691,0.058684,0,0,0,17
fe80::4271:f819:8915:590a:57256->fe80::f8d3:f0ff:febe:3364:53_TCP,fe80::4271:f819:8915:590a,fe80::f8d3:f0ff:febe:3364,57256,53,1788059845.774976,1788059845.820918,TCP,0.045942,6,511,130.5999,11122.7612,85.1667,127,21.0182,0.009188,0.020071,1,5,0,6
fe80::4271:f819:8915:590a:60054->fe80::f8d3:f0ff:febe:3364:53_TCP,fe80::4271:f819:8915:590a,fe80::f8d3:f0ff:febe:3364,60054,53,1788059845.775099,1788059845.825577,TCP,0.050478,6,511,118.8648,10123.3213,85.1667,127,21.0182,0.010096,0.022114,1,5,0,6
fe80::4271:f819:8915:590a:54874->fe80::f8d3:f0ff:febe:3364:53_TCP,fe80::4271:f819:8915:590a,fe80::f8d3:f0ff:febe:3364,54874,53,1788059845.775223,1788059845.828924,TCP,0.053701,6,511,111.7304,9515.7072,85.1667,127,21.0182,0.01074,0.023373,1,5,0,6
fe80::f8d3:f0ff:febe:3364:53->fe80::4271:f819:8915:590a:57256_TCP,fe80::f8d3:f0ff:febe:3364,fe80::4271:f819:8915:590a,53,57256,1788059845.775541,1788059845.821542,TCP,0.046001,5,494,108.6928,10738.8512,98.8,186,49.0224,0.0115,0.022051,1,5,0,6
fe80::f8d3:f0ff:febe:3364:53->fe80::4271:f819:8915:590a:60054_TCP,fe80::f8d3:f0ff:febe:3364,fe80::4271:f819:8915:590a,53,60054,1788059845.775638,1788059845.826245,TCP,0.050608,5,549,98.7992,10848.1556,109.8,241,73.5269,0.012652,0.024372,1,5,0,6
fe80::f8d3:f0ff:febe:3364:53->fe80::4271:f819:8915:590a:54874_TCP,fe80::f8d3:f0ff:febe:3364,fe80::4271:f819:8915:590a,53,54874,1788059845.776089,1788059845.829168,TCP,0.053079,5,533,94.1994,10041.6569,106.6,225,66.3913,0.01327,0.025978,1,5,0,6
2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:59558->2404:6800:4013:804::66:443_UDP,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,2404:6800:4013:804::66,59558,443,1788059845.829529,1788059846.425155,UDP,0.595626,17,8628,28.5414,14485.5972,507.5294,1292,540.0462,0.037227,0.054361,0,0,0,17
2404:6800:4013:804::66:443->2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:59558_UDP,2404:6800:4013:804::66,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,443,59558,1788059845.898113,1788059846.499148,UDP,0.601035,17,9481,28.2845,15774.4526,557.7059,1292,545.9978,0.037565,0.054938,0,0,0,17
2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:54169->2404:6800:4003:c1a::77:443_UDP,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,2404:6800:4003:c1a::77,54169,443,1788059846.145099,1788059869.289736,UDP,23.144637,341,42193,14.7334,1823.0141,123.7331,1292,108.0327,0.068072,0.460476,0,0,0,17
2404:6800:4003:c1a::77:443->2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:54169_UDP,2404:6800:4003:c1a::77,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,443,54169,1788059846.266968,1788059869.265308,UDP,22.99834,1542,1914170,67.0483,83230.791,1241.3554,1292,221.542,0.014924,0.21826,0,0,0,17
2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:53930->2001:4860:4827:400:::443_UDP,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,2001:4860:4827:400::,53930,443,1788059846.455877,1788059868.972956,UDP,22.517078,170,73057,7.5498,3244.5151,429.7471,1292,507.0529,0.133237,0.513458,0,0,0,17
2001:4860:4827:400:::443->2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:53930_UDP,2001:4860:4827:400::,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,443,53930,1788059846.502648,1788059869.025036,UDP,22.522388,344,345285,15.2737,15330.7454,1003.7355,1292,492.5688,0.065663,0.368646,0,0,0,17
fe80::4271:f819:8915:590a:62680->fe80::f8d3:f0ff:febe:3364:53_TCP,fe80::4271:f819:8915:590a,fe80::f8d3:f0ff:febe:3364,62680,53,1788059847.718651,1788059847.748835,TCP,0.030183,6,510,198.7853,16896.7522,85.0,126,20.6204,0.006037,0.013116,1,5,0,6
fe80::4271:f819:8915:590a:60609->fe80::f8d3:f0ff:febe:3364:53_TCP,fe80::4271:f819:8915:590a,fe80::f8d3:f0ff:febe:3364,60609,53,1788059847.718806,1788059847.754459,TCP,0.035653,6,510,168.2871,14304.4051,85.0,126,20.6204,0.007131,0.015625,1,5,0,6
fe80::4271:f819:8915:590a:64137->fe80::f8d3:f0ff:febe:3364:53_TCP,fe80::4271:f819:8915:590a,fe80::f8d3:f0ff:febe:3364,64137,53,1788059847.718936,1788059847.723342,TCP,0.004406,6,510,1361.787,115751.8961,85.0,126,20.6204,0.000881,0.001464,1,5,0,6
fe80::f8d3:f0ff:febe:3364:53->fe80::4271:f819:8915:590a:62680_TCP,fe80::f8d3:f0ff:febe:3364,fe80::4271:f819:8915:590a,53,62680,1788059847.719113,1788059847.749002,TCP,0.029888,5,524,167.289,17531.8903,104.8,216,62.3795,0.007472,0.014281,1,5,0,6
fe80::f8d3:f0ff:febe:3364:53->fe80::4271:f819:8915:590a:60609_TCP,fe80::f8d3:f0ff:febe:3364,fe80::4271:f819:8915:590a,53,60609,1788059847.719222,1788059847.754714,TCP,0.035492,5,495,140.8751,13946.6398,99.0,187,49.4672,0.008873,0.017119,1,5,0,6
fe80::f8d3:f0ff:febe:3364:53->fe80::4271:f819:8915:590a:64137_TCP,fe80::f8d3:f0ff:febe:3364,fe80::4271:f819:8915:590a,53,64137,1788059847.719728,1788059847.723540,TCP,0.003812,5,524,1311.6217,137457.9583,104.8,216,62.3795,0.000953,0.001424,1,5,0,6
2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:49668->2405:200:1630:b63::d:443_UDP,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,2405:200:1630:b63::d,49668,443,1788059847.755103,1788059853.895694,UDP,6.140591,1378,170503,224.4084,27766.5439,123.7322,1292,140.9495,0.004459,0.023702,0,0,0,17
2405:200:1630:b63::d:443->2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:49668_UDP,2405:200:1630:b63::d,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,443,49668,1788059847.814071,1788059853.943935,UDP,6.129864,5972,7594279,974.2468,1238898.5014,1271.6475,1292,146.9642,0.001027,0.011404,0,0,0,17
fe80::4271:f819:8915:590a:64694->fe80::f8d3:f0ff:febe:3364:53_TCP,fe80::4271:f819:8915:590a,fe80::f8d3:f0ff:febe:3364,64694,53,1788059849.214227,1788059849.249223,TCP,0.034996,6,507,171.4468,14487.2577,84.5,123,19.4294,0.006999,0.015081,1,5,0,6
fe80::4271:f819:8915:590a:51289->fe80::f8d3:f0ff:febe:3364:53_TCP,fe80::4271:f819:8915:590a,fe80::f8d3:f0ff:febe:3364,51289,53,1788059849.214438,1788059849.218433,TCP,0.003994,6,507,1502.0785,126925.6373,84.5,123,19.4294,0.000799,0.001364,1,5,0,6
fe80::4271:f819:8915:590a:59286->fe80::f8d3:f0ff:febe:3364:53_TCP,fe80::4271:f819:8915:590a,fe80::f8d3:f0ff:febe:3364,59286,53,1788059849.214535,1788059849.254483,TCP,0.039948,6,507,150.1971,12691.6547,84.5,123,19.4294,0.00799,0.017142,1,5,0,6
fe80::f8d3:f0ff:febe:3364:53->fe80::4271:f819:8915:590a:64694_TCP,fe80::f8d3:f0ff:febe:3364,fe80::4271:f819:8915:590a,53,64694,1788059849.214903,1788059849.249892,TCP,0.03499,5,483,142.8996,13804.1036,96.6,175,44.1339,0.008747,0.016525,1,5,0,6
fe80::f8d3:f0ff:febe:3364:53->fe80::4271:f819:8915:590a:51289_TCP,fe80::f8d3:f0ff:febe:3364,fe80::4271:f819:8915:590a,53,51289,1788059849.215025,1788059849.218658,TCP,0.003633,5,461,1376.1743,126883.2695,92.2,153,34.3831,0.000908,0.001241,1,5,0,6
fe80::f8d3:f0ff:febe:3364:53->fe80::4271:f819:8915:590a:59286_TCP,fe80::f8d3:f0ff:febe:3364,fe80::4271:f819:8915:590a,53,59286,1788059849.215488,1788059849.254724,TCP,0.039236,6,523,152.9205,13329.5719,87.1667,141,26.8061,0.007847,0.017018,1,6,0,6
2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:65231->2404:6800:4013:813::5f:443_UDP,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,2404:6800:4013:813::5f,65231,443,1788059849.255052,1788059849.568061,UDP,0.313009,11,5243,35.1428,16750.3286,476.6364,1292,543.3648,0.031301,0.061009,0,0,0,17
2404:6800:4013:813::5f:443->2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:65231_UDP,2404:6800:4013:813::5f,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,443,65231,1788059849.308277,1788059849.650125,UDP,0.341848,14,6384,40.9539,18674.9723,456.0,1292,510.3659,0.026296,0.055674,0,0,0,17
2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:49683->2404:6800:4013:813::5f:443_UDP,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,2404:6800:4013:813::5f,49683,443,1788059849.566380,1788059890.633130,UDP,41.06675,25,11444,0.6088,278.6683,457.76,1292,508.3219,1.711115,4.204045,0,0,0,17
2404:6800:4013:813::5f:443->2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:49683_UDP,2404:6800:4013:813::5f,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,443,49683,1788059849.625361,1788059890.726292,UDP,41.100931,25,9248,0.6083,225.0071,369.92,1292,442.7277,1.712539,4.215497,0,0,0,17
fe80::4271:f819:8915:590a:52216->fe80::f8d3:f0ff:febe:3364:53_TCP,fe80::4271:f819:8915:590a,fe80::f8d3:f0ff:febe:3364,52216,53,1788059851.765733,1788059852.001049,TCP,0.235316,6,489,25.4976,2078.0564,81.5,105,12.4218,0.047063,0.103041,1,5,0,6
fe80::4271:f819:8915:590a:59162->fe80::f8d3:f0ff:febe:3364:53_TCP,fe80::4271:f819:8915:590a,fe80::f8d3:f0ff:febe:3364,59162,53,1788059851.765911,1788059851.770794,TCP,0.004883,6,489,1228.68,100137.421,81.5,105,12.4218,0.000977,0.001756,1,5,0,6
fe80::4271:f819:8915:590a:62602->fe80::f8d3:f0ff:febe:3364:53_TCP,fe80::4271:f819:8915:590a,fe80::f8d3:f0ff:febe:3364,62602,53,1788059851.766067,1788059851.770904,TCP,0.004836,6,489,1240.6125,101109.9165,81.5,105,12.4218,0.000967,0.0016,1,5,0,6
fe80::f8d3:f0ff:febe:3364:53->fe80::4271:f819:8915:590a:52216_TCP,fe80::f8d3:f0ff:febe:3364,fe80::4271:f819:8915:590a,53,52216,1788059851.766234,1788059852.000910,TCP,0.234676,6,546,25.5672,2326.6132,91.0,164,36.0832,0.046935,0.102874,1,6,0,6
fe80::f8d3:f0ff:febe:3364:53->fe80::4271:f819:8915:590a:59162_TCP,fe80::f8d3:f0ff:febe:3364,fe80::4271:f819:8915:590a,53,59162,1788059851.766423,1788059851.771087,TCP,0.004663,5,527,1072.2184,113011.8211,105.4,219,63.7166,0.001166,0.001135,1,5,0,6
fe80::f8d3:f0ff:febe:3364:53->fe80::4271:f819:8915:590a:62602_TCP,fe80::f8d3:f0ff:febe:3364,fe80::4271:f819:8915:590a,53,62602,1788059851.766854,1788059851.771137,TCP,0.004283,6,649,1400.7472,151514.1543,108.1667,267,77.96,0.000857,0.001049,1,6,0,6
2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:58707->2404:6800:4003:c03::84:443_UDP,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,2404:6800:4003:c03::84,58707,443,1788059851.772872,1788059868.861530,UDP,17.088658,119,20282,6.9637,1186.8691,170.437,1292,199.4613,0.144819,1.002834,0,0,0,17
2404:6800:4003:c03::84:443->2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:58707_UDP,2404:6800:4003:c03::84,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,443,58707,1788059851.877721,1788059868.988487,UDP,17.110766,197,194095,11.5132,11343.4433,985.2538,1292,477.2868,0.0873,0.793632,0,0,0,17
fe80::4271:f819:8915:590a:61446->fe80::f8d3:f0ff:febe:3364:53_TCP,fe80::4271:f819:8915:590a,fe80::f8d3:f0ff:febe:3364,61446,53,1788059852.191897,1788059852.196029,TCP,0.004133,6,495,1451.9024,119781.9466,82.5,111,14.7207,0.000827,0.001245,1,5,0,6
fe80::4271:f819:8915:590a:50302->fe80::f8d3:f0ff:febe:3364:53_TCP,fe80::4271:f819:8915:590a,fe80::f8d3:f0ff:febe:3364,50302,53,1788059852.192054,1788059852.196244,TCP,0.00419,6,495,1431.9918,118139.324,82.5,111,14.7207,0.000838,0.001282,1,5,0,6
fe80::4271:f819:8915:590a:52109->fe80::f8d3:f0ff:febe:3364:53_TCP,fe80::4271:f819:8915:590a,fe80::f8d3:f0ff:febe:3364,52109,53,1788059852.192173,1788059852.196385,TCP,0.004212,6,495,1424.5344,117524.0847,82.5,111,14.7207,0.000842,0.000981,1,5,0,6
fe80::f8d3:f0ff:febe:3364:53->fe80::4271:f819:8915:590a:61446_TCP,fe80::f8d3:f0ff:febe:3364,fe80::4271:f819:8915:590a,53,61446,1788059852.192444,1788059852.196305,TCP,0.00386,6,545,1554.2134,141174.3874,90.8333,163,35.6787,0.000772,0.000911,1,6,0,6
fe80::f8d3:f0ff:febe:3364:53->fe80::4271:f819:8915:590a:50302_TCP,fe80::f8d3:f0ff:febe:3364,fe80::4271:f819:8915:590a,53,50302,1788059852.192595,1788059852.196420,TCP,0.003825,6,523,1568.746,136742.3633,87.1667,141,26.8061,0.000765,0.000895,1,6,0,6
fe80::f8d3:f0ff:febe:3364:53->fe80::4271:f819:8915:590a:52109_TCP,fe80::f8d3:f0ff:febe:3364,fe80::4271:f819:8915:590a,53,52109,1788059852.192736,1788059852.196538,TCP,0.003802,6,511,1577.9925,134392.3592,85.1667,129,22.0038,0.00076,0.000834,1,6,0,6
2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:53414->2a03:2880:f311:c0:face:b00c:0:43fe:443_UDP,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,2a03:2880:f311:c0:face:b00c:0:43fe,53414,443,1788059852.193292,1788059852.308346,UDP,0.115054,9,3774,78.224,32801.9514,419.3333,1292,512.4298,0.014382,0.022629,0,0,0,17
2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:63539->2404:6800:4013:813::54:443_UDP,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,2404:6800:4013:813::54,63539,443,1788059852.197416,1788059852.445674,UDP,0.248258,15,9998,60.4211,40272.6785,666.5333,1292,605.4417,0.017733,0.031603,0,0,0,17
2404:6800:4013:813::54:443->2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:63539_UDP,2404:6800:4013:813::54,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,443,63539,1788059852.257154,1788059852.487018,UDP,0.229865,17,6649,73.9566,28925.7244,391.1176,1292,484.5881,0.014367,0.029579,0,0,0,17
2a03:2880:f311:c0:face:b00c:0:43fe:443->2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:53414_UDP,2a03:2880:f311:c0:face:b00c:0:43fe,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,443,53414,1788059852.257244,1788059852.334471,UDP,0.077226,12,5290,155.3878,68500.1024,440.8333,1294,466.9384,0.007021,0.015484,0,0,0,17
fe80::4271:f819:8915:590a:56311->fe80::f8d3:f0ff:febe:3364:53_TCP,fe80::4271:f819:8915:590a,fe80::f8d3:f0ff:febe:3364,56311,53,1788059853.939075,1788059853.988570,TCP,0.049495,6,510,121.225,10304.1245,85.0,126,20.6204,0.009899,0.021719,1,5,0,6
fe80::4271:f819:8915:590a:50889->fe80::f8d3:f0ff:febe:3364:53_TCP,fe80::4271:f819:8915:590a,fe80::f8d3:f0ff:febe:3364,50889,53,1788059853.939256,1788059853.943488,TCP,0.004232,6,510,1417.8728,120519.1864,85.0,126,20.6204,0.000846,0.00164,1,5,0,6
fe80::f8d3:f0ff:febe:3364:53->fe80::4271:f819:8915:590a:56311_TCP,fe80::f8d3:f0ff:febe:3364,fe80::4271:f819:8915:590a,53,56311,1788059853.939538,1788059853.988786,TCP,0.049248,5,495,101.526,10051.0763,99.0,187,49.4672,0.012312,0.023837,1,5,0,6
fe80::f8d3:f0ff:febe:3364:53->fe80::4271:f819:8915:590a:50889_TCP,fe80::f8d3:f0ff:febe:3364,fe80::4271:f819:8915:590a,53,50889,1788059853.939545,1788059853.943779,TCP,0.004235,5,483,1180.7623,114061.6425,96.6,175,44.1339,0.001059,0.001318,1,5,0,6
2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:54323->2405:200:1602:1703::f:443_UDP,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,2405:200:1602:1703::f,54323,443,1788059853.989420,1788059865.526438,UDP,11.537018,566,71609,49.0595,6206.89,126.5177,1292,180.3926,0.02042,0.330531,0,0,0,17
2405:200:1602:1703::f:443->2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:54323_UDP,2405:200:1602:1703::f,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,443,54323,1788059854.047742,1788059865.578238,UDP,11.530496,2839,3570701,246.2166,309674.5457,1257.7319,1292,194.8249,0.004063,0.148466,0,0,0,17
172.20.10.6:64224->239.255.255.250:1900_UDP,172.20.10.6,239.255.255.250,64224,1900,1788059857.377692,1788059860.382878,UDP,3.005186,4,848,1.331,282.1789,212.0,212,0.0,1.001729,0.001023,0,0,0,17
fe80::4271:f819:8915:590a:65090->fe80::f8d3:f0ff:febe:3364:53_UDP,fe80::4271:f819:8915:590a,fe80::f8d3:f0ff:febe:3364,65090,53,1788059857.969171,1788059888.082676,UDP,30.113505,9,899,0.2989,29.8537,99.8889,112,6.353,3.764188,5.980558,0,0,0,17
fe80::f8d3:f0ff:febe:3364:53->fe80::4271:f819:8915:590a:65090_UDP,fe80::f8d3:f0ff:febe:3364,fe80::4271:f819:8915:590a,53,65090,1788059858.017755,1788059888.125668,UDP,30.107913,9,1979,0.2989,65.7302,219.8889,341,68.7776,3.763489,5.983472,0,0,0,17
172.20.10.6:60290->172.20.10.1:53_UDP,172.20.10.6,172.20.10.1,60290,53,1788059858.031756,1788059858.031756,UDP,0.0,1,83,0.0,0.0,83.0,83,0.0,0.0,0.0,0,0,0,17
172.20.10.1:53->172.20.10.6:60290_UDP,172.20.10.1,172.20.10.6,53,60290,1788059858.049000,1788059858.049000,UDP,0.0,1,297,0.0,0.0,297.0,297,0.0,0.0,0.0,0,0,0,17
2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:55166->2405:200:160b:1731::312c:c6b0:80_TCP,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,2405:200:160b:1731::312c:c6b0,55166,80,1788059858.051800,1788059858.176225,TCP,0.124425,4,590,32.148,4741.8239,147.5,356,139.1151,0.041475,0.055066,1,3,0,6
2405:200:160b:1731::312c:c6b0:80->2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:55166_TCP,2405:200:160b:1731::312c:c6b0,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,80,55166,1788059858.072093,1788059858.121653,TCP,0.04956,2,428,40.3551,8635.9846,214.0,342,181.0193,0.04956,0.0,1,2,0,6
fe80::4271:f819:8915:590a:64879->fe80::f8d3:f0ff:febe:3364:53_UDP,fe80::4271:f819:8915:590a,fe80::f8d3:f0ff:febe:3364,64879,53,1788059858.129722,1788059888.082541,UDP,29.95282,8,788,0.2671,26.308,98.5,112,8.4684,4.278974,7.112872,0,0,0,17
fe80::f8d3:f0ff:febe:3364:53->fe80::4271:f819:8915:590a:64879_UDP,fe80::f8d3:f0ff:febe:3364,fe80::4271:f819:8915:590a,53,64879,1788059858.173964,1788059888.121927,UDP,29.947963,8,1409,0.2671,47.0483,176.125,269,43.3472,4.27828,7.111831,0,0,0,17
2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:55167->2404:6800:4013:813::5e:80_TCP,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,2404:6800:4013:813::5e,55167,80,1788059858.174486,1788059858.360121,TCP,0.185635,4,508,21.5477,2736.5551,127.0,274,98.1631,0.061878,0.064227,1,3,0,6
2404:6800:4013:813::5e:80->2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:55167_TCP,2404:6800:4013:813::5e,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,80,55167,1788059858.231650,1788059858.305525,TCP,0.073875,3,457,40.609,6186.1094,152.3333,297,125.4286,0.036938,0.052215,1,3,0,6
2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:49900->2404:6800:4002:817::200e:443_UDP,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,2404:6800:4002:817::200e,49900,443,1788059864.772455,1788059865.053099,UDP,0.280644,13,8155,46.322,29058.1724,627.3077,1292,578.9572,0.023387,0.044801,0,0,0,17
2404:6800:4002:817::200e:443->2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:49900_UDP,2404:6800:4002:817::200e,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,443,49900,1788059864.852850,1788059865.135716,UDP,0.282867,19,8266,67.1694,29222.2433,435.0526,1292,502.9215,0.015715,0.036346,0,0,0,17
172.20.10.1:5353->224.0.0.251:5353_UDP,172.20.10.1,224.0.0.251,5353,5353,1788059869.448931,1788059873.458714,UDP,4.009783,3,330,0.7482,82.2987,110.0,110,0.0,2.004892,1.417239,0,0,0,17
fe80::f8d3:f0ff:febe:3364:5353->ff02::fb:5353_UDP,fe80::f8d3:f0ff:febe:3364,ff02::fb,5353,5353,1788059869.449176,1788059873.459000,UDP,4.009824,3,390,0.7482,97.2611,130.0,130,0.0,2.004912,1.41741,0,0,0,17
fe80::4271:f819:8915:590a:50447->fe80::f8d3:f0ff:febe:3364:53_TCP,fe80::4271:f819:8915:590a,fe80::f8d3:f0ff:febe:3364,50447,53,1788059869.643876,1788059869.737791,TCP,0.093915,6,490,63.8872,5217.4582,81.6667,106,12.801,0.018783,0.033386,1,5,1,6
fe80::4271:f819:8915:590a:58221->fe80::f8d3:f0ff:febe:3364:53_TCP,fe80::4271:f819:8915:590a,fe80::f8d3:f0ff:febe:3364,58221,53,1788059869.644121,1788059869.705381,TCP,0.061261,6,490,97.9421,7998.6027,81.6667,106,12.801,0.012252,0.026243,1,5,0,6
fe80::4271:f819:8915:590a:54750->fe80::f8d3:f0ff:febe:3364:53_TCP,fe80::4271:f819:8915:590a,fe80::f8d3:f0ff:febe:3364,54750,53,1788059869.644278,1788059869.705286,TCP,0.061009,6,490,98.3466,8031.6425,81.6667,106,12.801,0.012202,0.026163,1,5,0,6
fe80::f8d3:f0ff:febe:3364:53->fe80::4271:f819:8915:590a:50447_TCP,fe80::f8d3:f0ff:febe:3364,fe80::4271:f819:8915:590a,53,50447,1788059869.644586,1788059869.737695,TCP,0.093109,6,583,64.4407,6261.4857,97.1667,201,51.0937,0.018622,0.033096,1,6,0,6
fe80::f8d3:f0ff:febe:3364:53->fe80::4271:f819:8915:590a:58221_TCP,fe80::f8d3:f0ff:febe:3364,fe80::4271:f819:8915:590a,53,58221,1788059869.644763,1788059869.705699,TCP,0.060936,6,581,98.4636,9534.5604,96.8333,199,50.2809,0.012187,0.025819,1,6,0,6
fe80::f8d3:f0ff:febe:3364:53->fe80::4271:f819:8915:590a:54750_TCP,fe80::f8d3:f0ff:febe:3364,fe80::4271:f819:8915:590a,53,54750,1788059869.644918,1788059869.705548,TCP,0.060631,6,557,98.96,9186.7863,92.8333,175,40.5385,0.012126,0.025691,1,6,0,6
fe80::4271:f819:8915:590a:63840->fe80::f8d3:f0ff:febe:3364:53_TCP,fe80::4271:f819:8915:590a,fe80::f8d3:f0ff:febe:3364,63840,53,1788059869.645201,1788059869.650623,TCP,0.005422,6,490,1106.6279,90374.608,81.6667,106,12.801,0.001084,0.002112,1,5,0,6
fe80::4271:f819:8915:590a:55120->fe80::f8d3:f0ff:febe:3364:53_TCP,fe80::4271:f819:8915:590a,fe80::f8d3:f0ff:febe:3364,55120,53,1788059869.645301,1788059869.650777,TCP,0.005476,6,490,1095.643,89477.5114,81.6667,106,12.801,0.001095,0.001785,1,5,0,6
fe80::4271:f819:8915:590a:55592->fe80::f8d3:f0ff:febe:3364:53_TCP,fe80::4271:f819:8915:590a,fe80::f8d3:f0ff:febe:3364,55592,53,1788059869.645397,1788059869.703600,TCP,0.058203,6,490,103.0871,8418.7782,81.6667,106,12.801,0.011641,0.025314,1,5,0,6
fe80::f8d3:f0ff:febe:3364:53->fe80::4271:f819:8915:590a:63840_TCP,fe80::f8d3:f0ff:febe:3364,fe80::4271:f819:8915:590a,53,63840,1788059869.645598,1788059869.650862,TCP,0.005265,5,441,949.7111,83764.517,88.2,133,25.5773,0.001316,0.001681,1,5,0,6
fe80::f8d3:f0ff:febe:3364:53->fe80::4271:f819:8915:590a:55120_TCP,fe80::f8d3:f0ff:febe:3364,fe80::4271:f819:8915:590a,53,55120,1788059869.646202,1788059869.651006,TCP,0.004804,5,640,1040.7186,133211.9776,128.0,332,114.1578,0.001201,0.00157,1,5,0,6
fe80::f8d3:f0ff:febe:3364:53->fe80::4271:f819:8915:590a:55592_TCP,fe80::f8d3:f0ff:febe:3364,fe80::4271:f819:8915:590a,53,55592,1788059869.646314,1788059869.703886,TCP,0.057572,5,544,86.8476,9449.017,108.8,236,71.2966,0.014393,0.027884,1,5,0,6
2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:51821->2001:4860:4828:7700:::443_UDP,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,2001:4860:4828:7700::,51821,443,1788059869.704901,1788059871.226658,UDP,1.521757,25,15033,16.4284,9878.7118,601.32,1292,539.213,0.063407,0.123375,0,0,0,17
